county_id,county_name,enrollees,total_spend,hospital_snf,physician,outpatient,home_health,hospice,dme,state
31161,NE-Sheridan County,963,7184.34,3667.35,1320.03,1979.36,56.66,43.4,145.92,NE
31163,NE-Sherman County,567,9124.24,4405.37,1805.21,2226.24,223.83,282.44,202.0,NE
31165,NE-Sioux County,388,6723.73,3383.13,1576.45,1293.76,,,330.17,NE
31167,NE-Stanton County,399,8467.08,4426.98,1892.45,1388.91,,440.25,254.47,NE
31169,NE-Thayer County,1210,8302.09,3352.96,1308.18,3253.96,66.26,161.33,273.98,NE
31171,NE-Thomas County,120,6138.04,2282.77,1613.73,2118.16,,,66.88,NE
31173,NE-Thurston County,715,10199.72,4986.67,2137.02,2440.5,146.76,194.16,173.46,NE
31175,NE-Valley County,915,10193.47,4637.34,1665.28,3268.49,262.78,171.86,213.79,NE
31177,NE-Washington County,2302,9554.22,4200.51,1793.43,2735.77,359.77,243.82,240.03,NE
31179,NE-Wayne County,960,8340.69,3791.51,1866.9,2278.44,74.03,170.43,234.56,NE
31181,NE-Webster County,799,10183.24,5220.15,1691.83,2735.6,117.46,287.43,178.3,NE
31183,NE-Wheeler County,57,6133.58,,791.62,2573.19,,,218.74,NE
31185,NE-York County,2414,8421.46,3539.88,1952.14,2286.22,177.26,308.43,175.04,NE
32001,NV-Churchill County,3543,8443.39,3961.93,2147.17,1499.78,337.52,237.54,233.67,NV
32003,NV-Clark County,122131,11099.28,4905.4,3716.49,989.16,896.23,469.33,173.24,NV
32005,NV-Douglas County,9991,8146.91,3606.95,2191.66,1490.66,308.08,255.1,259.0,NV
32007,NV-Elko County,3964,8912.51,4684.92,2108.74,1268.0,504.8,70.54,262.07,NV
32009,NV-Esmeralda County,171,6104.8,3149.17,1678.4,966.02,,,107.09,NV
32011,NV-Eureka County,210,6316.03,2979.76,1488.1,1065.59,593.42,,182.54,NV
32013,NV-Humboldt County,1719,8671.62,4237.52,1535.25,2174.46,347.87,,242.54,NV
32015,NV-Lander County,584,7947.06,3722.55,1523.12,2113.83,231.75,,192.08,NV
32017,NV-Lincoln County,1428,8265.41,3371.98,2460.62,1534.19,387.06,156.75,250.71,NV
32019,NV-Lyon County,6640,8189.38,3834.37,2151.54,1278.45,376.72,234.8,291.85,NV
32021,NV-Mineral County,796,7783.73,3943.32,1756.83,1596.49,,,232.36,NV
32023,NV-Nye County,5401,9493.9,4141.63,3342.5,864.3,338.48,653.54,214.81,NV
32027,NV-Pershing County,582,8255.86,3949.59,1374.25,1854.23,390.0,,439.41,NV
32029,NV-Storey County,217,6552.06,3039.65,1666.93,740.75,376.56,,107.01,NV
32031,NV-Washoe County,36604,8233.5,3559.37,2511.68,1172.48,337.86,446.09,209.03,NV
32033,NV-White Pine County,1302,9942.74,4312.16,1649.37,3142.36,373.07,,344.91,NV
32510,NV-Carson City,8795,9094.8,4225.43,2305.8,1498.46,455.81,301.18,309.45,NV
33001,NH-Belknap County,9892,8824.6,4088.95,1783.14,2182.67,402.71,194.18,177.84,NH
33003,NH-Carroll County,9766,8363.6,3629.99,1544.85,2391.54,403.85,207.05,175.92,NH
33005,NH-Cheshire County,10801,8163.86,3586.27,1298.11,2382.12,494.52,263.66,160.66,NH
33007,NH-Coos County,6319,9086.2,4410.24,1032.85,2954.39,426.7,128.02,174.89,NH
33009,NH-Grafton County,13057,8716.64,4181.05,1323.94,2468.84,354.02,254.01,156.85,NH
33011,NH-Hillsborough County,43743,8999.38,4177.36,2077.83,1849.05,461.99,283.9,160.92,NH
33013,NH-Merrimack County,19896,8929.26,4038.68,1881.67,1893.72,611.52,358.36,163.76,NH
33015,NH-Rockingham County,38155,9229.6,4230.86,2255.7,1826.84,484.84,287.24,148.15,NH
33017,NH-Strafford County,14419,8398.7,3593.21,1766.02,1963.28,560.43,380.21,149.94,NH
33019,NH-Sullivan County,6701,8650.48,4024.45,1169.11,2725.23,366.09,230.81,147.77,NH
34001,NJ-Atlantic County,33143,11685.35,5403.12,3692.74,1494.91,439.44,446.61,213.38,NJ
34003,NJ-Bergen County,105556,11579.64,5267.38,3778.42,1696.72,466.71,226.48,172.62,NJ
34005,NJ-Burlington County,48409,10303.85,4654.96,3439.3,1317.57,401.27,343.47,157.2,NJ
34007,NJ-Camden County,49644,11271.21,5371.02,3443.62,1462.87,439.78,381.04,178.22,NJ
34009,NJ-Cape May County,18166,10860.12,4602.53,3682.52,1584.58,355.6,415.11,195.83,NJ
34011,NJ-Cumberland County,16158,11360.7,5536.01,3498.21,1425.72,391.02,282.95,237.47,NJ
34013,NJ-Essex County,59389,11564.47,5483.02,3872.95,1598.91,299.03,231.68,158.49,NJ
34015,NJ-Gloucester County,26917,11033.1,5127.55,3450.59,1377.47,456.91,412.55,205.88,NJ
34017,NJ-Hudson County,38793,12284.57,6383.5,3523.92,1557.95,414.61,222.87,202.57,NJ
34019,NJ-Hunterdon County,16100,9333.04,4003.04,3230.66,1371.31,339.19,240.51,125.92,NJ
34021,NJ-Mercer County,37581,10930.26,5029.53,3660.36,1471.25,308.86,318.12,175.29,NJ
34023,NJ-Middlesex County,73432,11141.51,5127.54,3906.56,1427.98,295.44,233.4,173.68,NJ
34025,NJ-Monmouth County,75210,10971.91,4875.44,3815.7,1412.34,355.63,348.53,163.94,NJ
34027,NJ-Morris County,58238,10429.12,4687.91,3503.08,1405.89,382.69,281.91,164.75,NJ
34029,NJ-Ocean County,95848,11146.33,4737.26,4115.82,1495.1,346.64,268.68,180.01,NJ
34031,NJ-Passaic County,42328,12053.34,5956.93,3838.55,1478.66,399.47,251.01,159.78,NJ
34033,NJ-Salem County,8556,10241.38,4728.25,3183.19,1443.43,370.73,344.23,173.91,NJ
34035,NJ-Somerset County,33218,10006.5,4312.47,3632.84,1295.97,346.4,276.59,148.28,NJ
34037,NJ-Sussex County,16740,10204.82,4638.77,3468.7,1264.55,304.05,352.2,145.52,NJ
34039,NJ-Union County,48809,10043.71,4513.09,3540.91,1378.95,300.9,228.23,148.96,NJ
34041,NJ-Warren County,14162,10621.02,5027.79,3240.78,1709.4,291.41,213.32,145.85,NJ
35001,NM-Bernalillo County,32377,7554.24,3179.5,1929.0,1277.83,432.81,620.97,131.56,NM
35003,NM-Catron County,809,5819.13,2554.21,1423.47,1253.79,43.21,346.8,170.0,NM
35005,NM-Chaves County,7308,8607.11,3570.04,2393.29,1291.8,723.48,359.89,258.01,NM
35006,NM-Cibola County,2433,8012.03,3518.74,1828.74,1708.06,376.16,273.78,196.63,NM
35007,NM-Colfax County,2098,6516.89,2927.03,1627.56,1350.04,87.84,320.83,197.88,NM
35009,NM-Curry County,4559,8954.47,3899.18,2159.53,1588.54,482.62,608.17,229.69,NM
35011,NM-De Baca County,365,8962.71,4324.12,1645.33,1307.91,741.27,641.43,273.7,NM
35013,NM-Dona Ana County,17236,8229.85,3573.69,2380.33,1173.04,595.07,273.02,227.58,NM
35015,NM-Eddy County,6413,8142.51,3289.62,2121.01,1385.03,739.39,368.05,229.22,NM
35017,NM-Grant County,4626,6434.23,2678.05,1579.36,1496.77,240.74,240.94,185.97,NM
35019,NM-Guadalupe County,524,6949.15,3579.89,1519.11,1067.64,176.6,454.66,183.9,NM
35021,NM-Harding County,394,8733.63,3801.27,2420.71,1842.11,305.48,,212.39,NM
35023,NM-Hidalgo County,593,6437.06,3339.93,1571.91,1064.7,122.79,164.99,180.58,NM
35025,NM-Lea County,6007,9468.16,4106.31,2062.61,1899.04,637.09,585.51,197.9,NM
35027,NM-Lincoln County,3414,7223.7,3243.78,1755.21,1438.52,394.0,205.11,173.56,NM
35028,NM-Los Alamos County,2324,6966.43,2888.9,1835.82,1392.53,274.88,327.29,243.0,NM
35029,NM-Luna County,3233,8457.68,4097.91,2351.12,1003.17,429.38,303.89,282.05,NM
35031,NM-McKinley County,5285,7847.14,3585.17,1980.91,1596.5,101.79,211.53,173.74,NM
35033,NM-Mora County,679,6203.42,2792.51,1479.76,1088.95,339.23,290.81,216.24,NM
35035,NM-Otero County,6923,8809.62,4028.24,2299.64,1725.48,296.06,137.14,276.85,NM
35037,NM-Quay County,1232,9513.83,4094.23,2236.62,2133.15,345.42,313.03,373.45,NM
35039,NM-Rio Arriba County,3691,6711.3,2955.52,1432.74,1405.43,139.28,573.31,219.76,NM
35041,NM-Roosevelt County,1892,8951.95,3564.45,1967.86,2035.07,549.38,541.85,297.46,NM
35043,NM-Sandoval County,7950,7348.69,3046.61,1948.79,1305.87,349.43,582.75,143.05,NM
35045,NM-San Juan County,12107,8306.22,4023.78,1816.81,1418.74,603.38,171.27,221.13,NM
35047,NM-San Miguel County,3224,7131.13,3284.99,1713.3,1093.32,211.26,603.27,257.85,NM
35049,NM-Santa Fe County,16369,6825.2,2568.86,1924.46,1309.62,281.66,529.24,215.75,NM
35051,NM-Sierra County,2265,7748.21,3403.93,1597.74,1466.63,584.16,527.82,197.34,NM
35053,NM-Socorro County,1638,6925.76,2754.37,1804.38,1450.18,277.91,477.07,169.06,NM
35055,NM-Taos County,4334,6353.18,3003.08,1559.51,1171.57,186.95,225.93,200.32,NM
35057,NM-Torrance County,908,7714.4,3634.57,1726.3,1112.46,262.18,890.36,192.21,NM
35059,NM-Union County,694,9994.84,5115.89,1591.49,2871.7,221.19,,135.03,NM
35061,NM-Valencia County,3610,6946.13,2831.77,1868.36,1169.0,371.89,630.66,141.56,NM
36001,NY-Albany County,19533,7831.81,3363.85,2705.81,1180.56,302.95,173.74,144.08,NY
36003,NY-Allegany County,4195,7827.81,3882.78,1844.84,1472.05,364.26,87.58,192.99,NY
36005,NY-Bronx County,48443,13599.92,7999.28,3190.04,1520.9,415.13,238.63,169.23,NY
36007,NY-Broome County,18945,7753.07,3387.85,2113.93,1703.57,296.36,106.59,198.45,NY
36009,NY-Cattaraugus County,5691,8139.67,3822.37,2168.6,1501.46,400.91,74.86,198.21,NY
36011,NY-Cayuga County,8151,7928.42,3735.69,2407.31,1109.63,440.07,65.35,199.53,NY
36013,NY-Chautauqua County,10297,7824.6,3490.08,2222.43,1319.26,435.67,162.61,210.3,NY
36015,NY-Chemung County,8758,8629.11,4125.69,2113.74,1702.08,336.68,120.53,268.55,NY
36017,NY-Chenango County,5068,7393.77,3216.99,1875.16,1755.18,190.96,125.75,249.95,NY
36019,NY-Clinton County,9029,9199.22,4462.91,1977.95,2015.22,344.93,175.66,227.11,NY
36021,NY-Columbia County,7253,8908.03,4098.86,2575.35,1641.91,232.55,191.34,166.47,NY
36023,NY-Cortland County,4645,8310.8,3735.04,2580.14,1380.95,365.71,45.31,223.02,NY
36025,NY-Delaware County,5781,9220.0,4296.42,1748.53,2284.19,243.28,460.15,186.76,NY
36027,NY-Dutchess County,31679,9986.87,4670.66,3299.3,1423.6,322.04,129.41,140.24,NY
36029,NY-Erie County,45215,8104.49,3891.75,2296.81,1117.78,480.38,190.34,127.39,NY
36031,NY-Essex County,5385,8385.75,3992.4,1569.7,2285.03,242.84,117.88,193.84,NY
36033,NY-Franklin County,5638,8252.25,3761.4,1762.5,2086.21,233.77,124.12,240.46,NY
36035,NY-Fulton County,5010,7794.08,3700.06,2104.82,1430.61,267.07,99.61,223.0,NY
36037,NY-Genesee County,3184,8399.59,4011.52,2141.02,1601.81,407.27,83.39,203.59,NY
36039,NY-Greene County,5301,9178.35,4263.06,2729.37,1497.88,270.05,185.24,226.67,NY
36041,NY-Hamilton County,894,6650.83,2937.17,1925.3,1217.32,297.15,68.03,198.06,NY
36043,NY-Herkimer County,5464,8480.72,4131.43,2220.8,1670.48,212.95,85.52,216.44,NY
36045,NY-Jefferson County,9789,8460.2,4029.82,2322.1,1604.06,206.21,85.38,232.83,NY
36047,NY-Kings County,133983,14216.85,7399.49,4596.48,1362.44,518.75,170.4,186.29,NY
36049,NY-Lewis County,2874,7780.82,3898.07,1978.12,1486.58,134.09,110.94,187.36,NY
36051,NY-Livingston County,2783,7160.62,3173.21,1909.47,1569.68,338.53,90.74,123.65,NY
36053,NY-Madison County,7105,7261.27,3384.15,2282.67,1136.94,234.02,84.73,145.31,NY
36055,NY-Monroe County,24580,8253.77,3867.36,1898.06,1697.6,483.58,192.03,127.3,NY
36057,NY-Montgomery County,4251,8118.32,3898.78,2140.44,1514.78,312.1,126.67,192.39,NY
36059,NY-Nassau County,138597,11785.7,5313.68,4342.94,1343.51,482.09,191.99,153.83,NY
36061,NY-New York County,118528,11430.42,5573.89,3476.91,1502.88,518.39,236.35,128.47,NY
36063,NY-Niagara County,13290,8552.61,3988.25,2188.83,1391.55,542.03,280.31,165.48,NY
36065,NY-Oneida County,23050,8142.18,3744.83,2676.38,1259.27,238.79,60.1,215.23,NY
36067,NY-Onondaga County,40258,8300.61,3873.47,2840.94,939.72,426.06,93.5,158.84,NY
36069,NY-Ontario County,5256,6860.98,3142.46,1685.38,1484.3,409.39,63.89,123.37,NY
36071,NY-Orange County,33878,11004.68,5627.62,3355.86,1411.72,319.04,143.12,156.14,NY
36073,NY-Orleans County,2238,9523.54,5027.17,2114.59,1702.57,375.18,167.05,147.7,NY
36075,NY-Oswego County,10200,9564.63,4653.79,2745.07,1307.75,579.77,54.39,243.73,NY
36077,NY-Otsego County,7937,8048.79,3694.12,1354.67,2258.07,245.58,289.79,225.91,NY
36079,NY-Putnam County,9925,11004.37,5264.57,3405.5,1543.04,544.89,121.66,118.87,NY
36081,NY-Queens County,123486,12268.78,6098.51,4068.21,1337.97,452.73,173.25,169.49,NY
36083,NY-Rensselaer County,11279,8193.02,3742.46,2524.62,1347.64,285.31,181.18,124.23,NY
36085,NY-Richmond County,30837,13250.39,6826.79,3900.26,1535.17,684.28,157.71,146.54,NY
36087,NY-Rockland County,32428,11860.74,5661.37,4097.6,1484.98,339.13,136.23,151.2,NY
36089,NY-St. Lawrence County,12009,8177.79,3592.87,1675.5,2158.52,244.1,234.03,272.35,NY
36091,NY-Saratoga County,17580,7394.82,2906.17,2275.43,1509.73,365.16,201.94,134.7,NY
36093,NY-Schenectady County,12436,7267.92,3182.86,2409.91,1121.92,276.6,174.62,144.26,NY
36095,NY-Schoharie County,3607,7954.72,3412.42,1760.51,1889.06,396.58,350.45,149.04,NY
36097,NY-Schuyler County,1685,8278.21,4272.89,1712.99,1671.92,219.35,198.83,211.22,NY
36099,NY-Seneca County,2347,8021.16,4002.38,1936.43,1399.26,354.39,161.71,194.36,NY
36101,NY-Steuben County,9787,7415.53,3517.26,1798.95,1504.32,268.21,117.89,228.6,NY
36103,NY-Suffolk County,150259,12023.08,5501.6,4289.49,1415.91,469.94,199.74,142.25,NY
36105,NY-Sullivan County,9167,9505.77,4754.04,2777.07,1387.96,244.55,129.62,192.67,NY
36107,NY-Tioga County,4752,7832.62,3717.86,1973.52,1579.63,204.55,168.56,188.13,NY
36109,NY-Tompkins County,8329,6329.39,2537.22,1857.36,1383.44,238.32,172.57,163.94,NY
36111,NY-Ulster County,21115,9058.0,4351.94,2991.81,1134.33,297.72,102.01,182.4,NY
36113,NY-Warren County,6667,7833.57,3353.85,1993.17,1945.38,306.7,93.19,170.76,NY
36115,NY-Washington County,4872,7794.55,3369.68,1927.02,1934.06,290.37,93.45,191.02,NY
36117,NY-Wayne County,4625,9119.22,4703.75,1973.62,1745.89,368.54,158.48,191.03,NY
36119,NY-Westchester County,92036,11080.8,5327.73,3585.73,1460.31,457.94,164.49,119.9,NY
36121,NY-Wyoming County,2219,8482.87,4223.16,2210.42,1471.91,293.85,67.76,234.03,NY
36123,NY-Yates County,1678,6425.33,2723.55,1546.39,1530.12,266.58,121.4,268.34,NY
37001,NC-Alamance County,9973,8547.17,3689.86,2088.96,1707.33,399.68,465.67,192.08,NC
37003,NC-Alexander County,3903,8575.24,3501.88,2456.93,1343.76,378.05,574.59,323.69,NC
37005,NC-Alleghany County,1690,8956.59,3911.5,2166.65,1830.6,360.65,494.68,191.6,NC
37007,NC-Anson County,2870,8526.22,3740.84,2173.25,1633.96,374.55,337.13,263.22,NC
37009,NC-Ashe County,3955,8775.19,3882.33,1938.09,1791.61,512.25,387.09,272.74,NC
37011,NC-Avery County,2777,8592.9,3808.8,1920.21,1875.56,405.04,342.94,240.48,NC
37013,NC-Beaufort County,7192,7615.85,3087.24,2206.31,1454.36,225.76,425.79,218.47,NC
37015,NC-Bertie County,3062,9043.42,4243.3,2042.37,2092.25,190.4,163.76,291.06,NC
37017,NC-Bladen County,3540,10497.02,4793.64,2411.35,2061.89,334.98,650.59,261.99,NC
37019,NC-Brunswick County,22767,8555.85,3356.18,2975.57,1222.61,338.95,442.91,190.04,NC
37021,NC-Buncombe County,28418,7559.87,3139.4,2180.92,1301.02,367.1,394.17,170.38,NC
37023,NC-Burke County,8839,8122.45,3495.79,2028.57,1337.7,409.2,601.69,260.08,NC
37025,NC-Cabarrus County,14887,9178.92,3984.14,2258.34,1757.04,530.87,425.75,222.99,NC
37027,NC-Caldwell County,8280,8303.56,3415.22,2098.81,1571.26,369.38,620.45,237.69,NC
37029,NC-Camden County,1147,8533.72,3947.83,2334.34,1601.7,216.25,145.88,257.17,NC
37031,NC-Carteret County,11963,8493.09,3793.56,2478.46,1429.17,327.93,227.76,203.32,NC
37033,NC-Caswell County,1672,8761.4,3984.34,2138.51,1807.5,295.84,287.4,239.33,NC
37035,NC-Catawba County,16655,7869.56,3022.06,2378.8,1304.04,412.47,479.92,265.51,NC
37037,NC-Chatham County,4622,8101.58,3477.57,1903.53,1902.54,368.7,287.67,161.54,NC
37039,NC-Cherokee County,4688,7731.97,3329.07,2328.45,1369.32,251.76,147.45,246.13,NC
37041,NC-Chowan County,2597,8479.08,4138.49,2159.7,1625.04,217.31,100.45,214.57,NC
37043,NC-Clay County,2128,6946.88,2764.23,2217.99,1234.75,372.9,115.37,196.82,NC
37045,NC-Cleveland County,11643,8563.94,3529.72,2317.04,1399.85,561.56,532.86,234.09,NC
37047,NC-Columbus County,7486,10079.69,4089.97,2929.15,1760.31,399.73,691.37,256.87,NC
37049,NC-Craven County,15133,8458.31,3474.32,2941.56,1291.03,229.61,302.36,212.55,NC
37051,NC-Cumberland County,22730,8654.24,3936.2,2770.31,1255.48,249.22,257.87,197.54,NC
37053,NC-Currituck County,2859,8613.65,3899.6,2596.71,1325.17,350.65,255.63,158.15,NC
37055,NC-Dare County,5304,7021.7,2867.63,2294.61,1276.94,199.77,206.16,113.94,NC
37057,NC-Davidson County,8814,9136.62,4234.69,2152.17,1690.67,473.96,336.8,250.76,NC
37059,NC-Davie County,3205,8789.0,3715.05,2201.16,1791.8,478.25,367.75,234.36,NC
37061,NC-Duplin County,8208,9132.73,4098.12,2707.9,1388.26,406.42,336.85,204.22,NC
37063,NC-Durham County,17904,8407.45,3795.68,2105.43,1668.69,335.86,275.27,225.18,NC
37065,NC-Edgecombe County,5776,8470.71,4102.89,2369.18,1344.58,262.05,193.4,196.91,NC
37067,NC-Forsyth County,20924,8964.8,3921.22,2039.9,1945.34,471.0,356.47,223.15,NC
37069,NC-Franklin County,4758,8862.25,3905.95,2390.67,1574.09,451.38,318.34,213.0,NC
37071,NC-Gaston County,19666,9324.05,4031.2,2610.82,1468.29,604.94,390.43,222.03,NC
37073,NC-Gates County,1445,8195.18,3853.88,2257.65,1405.35,266.63,214.5,185.1,NC
37075,NC-Graham County,1263,7001.45,3174.61,1935.2,1295.0,226.92,145.2,197.22,NC
37077,NC-Granville County,4469,8081.89,3677.96,1940.8,1730.4,258.64,249.24,203.4,NC
37079,NC-Greene County,1767,8911.89,4172.69,2599.04,1229.56,330.29,369.64,226.71,NC
37081,NC-Guilford County,28989,8042.51,3363.94,2379.55,1348.9,410.35,381.71,164.48,NC
37083,NC-Halifax County,7258,8990.93,4195.94,2353.75,1666.75,243.56,298.61,234.98,NC
37085,NC-Harnett County,13529,9284.02,4112.34,2773.73,1434.98,340.42,409.22,219.89,NC
37087,NC-Haywood County,9024,7918.3,3492.51,1996.75,1661.19,334.0,227.51,193.23,NC
37089,NC-Henderson County,18519,7713.41,3046.24,2049.25,1807.99,311.95,341.71,148.88,NC
37091,NC-Hertford County,2950,7774.24,3566.8,1925.19,1728.27,153.89,146.64,249.39,NC
37093,NC-Hoke County,1952,9678.85,4295.8,2645.34,1760.2,323.13,444.51,225.29,NC
37095,NC-Hyde County,1412,8095.94,3153.1,2308.05,1779.67,173.02,546.68,162.42,NC
37097,NC-Iredell County,14906,8830.57,3512.59,2742.34,1374.36,468.4,410.24,317.17,NC
37099,NC-Jackson County,4576,7506.29,3227.78,1870.59,1628.79,207.4,337.02,200.8,NC
37101,NC-Johnston County,11827,9645.13,4218.75,2854.46,1619.73,452.43,278.33,201.64,NC
37103,NC-Jones County,949,7583.74,2888.33,2662.1,1400.21,191.49,294.65,192.98,NC
37105,NC-Lee County,3832,8518.48,3551.09,2379.7,1667.0,269.71,440.93,219.57,NC
37107,NC-Lenoir County,7775,8550.39,3660.52,2727.03,1336.68,361.07,280.41,204.22,NC
37109,NC-Lincoln County,8140,9132.49,3830.43,2553.66,1500.01,518.6,478.3,260.93,NC
37111,NC-McDowell County,5339,8490.65,3803.97,1825.72,1487.18,494.06,713.12,210.87,NC
37113,NC-Macon County,7247,6954.25,2793.5,1723.75,1705.07,199.28,283.49,217.85,NC
37115,NC-Madison County,2831,7496.07,3220.37,1834.41,1457.84,441.09,410.38,138.88,NC
37117,NC-Martin County,3977,8911.82,3996.86,2531.39,1506.82,292.29,321.17,272.75,NC
37119,NC-Mecklenburg County,58708,8333.05,3348.26,2607.83,1427.28,381.56,391.23,192.44,NC
37121,NC-Mitchell County,2684,7183.34,2724.33,1609.2,1583.19,437.21,612.02,226.25,NC
37123,NC-Montgomery County,2945,9338.63,4131.96,2072.23,2102.32,365.33,380.46,275.13,NC
37125,NC-Moore County,14521,8054.63,3279.54,2697.4,1334.14,200.68,357.89,186.83,NC
37127,NC-Nash County,12103,8748.54,4091.04,2481.61,1385.99,328.45,236.15,220.69,NC
37129,NC-New Hanover County,25192,8679.42,3586.31,2946.3,1165.98,364.49,430.49,187.26,NC
37131,NC-Northampton County,3188,8801.68,3936.09,2503.52,1702.59,194.09,298.29,208.51,NC
37133,NC-Onslow County,11718,9060.94,3824.09,2959.91,1264.92,446.55,286.18,262.74,NC
37135,NC-Orange County,9954,7653.87,3314.31,1967.22,1595.98,312.95,288.9,174.86,NC
37137,NC-Pamlico County,2321,7977.38,3177.89,2986.94,1146.22,194.19,197.65,255.03,NC
37139,NC-Pasquotank County,4865,7886.58,3712.8,2266.69,1370.09,186.38,148.43,202.79,NC
37141,NC-Pender County,6405,8810.27,3745.61,2745.25,1278.08,412.24,438.03,209.59,NC
37143,NC-Perquimans County,2523,7768.7,3360.34,2364.85,1449.93,181.77,155.59,209.72,NC
37145,NC-Person County,4446,8997.01,4374.68,2232.25,1537.7,338.82,285.42,217.03,NC
37147,NC-Pitt County,14672,8913.83,4307.13,2583.39,1113.78,325.09,357.41,241.89,NC
37149,NC-Polk County,3881,7423.11,3299.27,2029.54,1356.68,289.33,298.95,148.52,NC
37151,NC-Randolph County,9712,8585.81,3662.44,2416.08,1405.89,499.69,417.04,185.19,NC
37153,NC-Richmond County,5565,9662.16,4169.83,2254.93,1762.6,253.43,1044.74,244.5,NC
37155,NC-Robeson County,11932,10087.36,4712.69,2465.84,1821.89,293.06,524.07,254.27,NC
37157,NC-Rockingham County,7315,8451.03,3905.83,2032.65,1631.94,467.6,249.05,161.45,NC
37159,NC-Rowan County,10896,8913.71,4005.96,2425.15,1487.94,474.07,272.27,249.08,NC
37161,NC-Rutherford County,9463,8009.85,3460.96,2203.71,1239.41,368.15,571.31,183.92,NC
37163,NC-Sampson County,6191,8786.87,3880.11,2615.18,1456.41,303.96,352.06,193.68,NC
37165,NC-Scotland County,3971,8360.5,3444.73,2178.28,1766.48,223.22,551.06,215.01,NC
37167,NC-Stanly County,7396,9074.68,3988.99,2177.46,1853.75,465.03,320.07,265.03,NC
37169,NC-Stokes County,2397,10450.49,5417.96,1940.08,2054.07,530.49,322.91,205.21,NC
37171,NC-Surry County,6540,9761.13,4413.96,2165.16,1875.09,426.05,606.26,270.11,NC
37173,NC-Swain County,2141,8123.3,3222.78,2058.03,2046.77,241.41,124.52,228.32,NC
37175,NC-Transylvania County,5708,7642.23,3214.63,1841.97,1840.71,326.77,205.68,201.94,NC
37177,NC-Tyrrell County,517,8512.4,3894.15,2302.22,1644.44,315.08,163.02,166.99,NC
37179,NC-Union County,16077,8318.12,3247.44,2600.62,1409.15,436.62,399.63,216.71,NC
37181,NC-Vance County,4295,7881.64,3661.5,1891.78,1763.34,239.15,81.53,212.68,NC
37183,NC-Wake County,61870,7996.81,3028.43,2691.91,1356.67,408.47,337.78,170.03,NC
37185,NC-Warren County,2068,7403.02,3209.07,1842.78,1634.75,259.29,188.64,265.94,NC
37187,NC-Washington County,2072,8065.9,3596.74,1920.28,1888.93,175.37,249.41,208.11,NC
37189,NC-Watauga County,4219,8475.14,3485.31,2131.19,1862.5,340.75,372.35,265.34,NC
37191,NC-Wayne County,10561,8602.57,3583.95,2775.81,1402.41,357.28,334.7,163.72,NC
37193,NC-Wilkes County,6040,8851.09,4257.34,2274.56,1466.72,326.06,261.32,259.65,NC
37195,NC-Wilson County,10756,8946.64,3810.22,2913.84,1376.99,413.32,232.21,209.85,NC
37197,NC-Yadkin County,2469,10159.1,4727.25,2212.76,2075.96,418.09,377.62,346.7,NC
37199,NC-Yancey County,2421,7313.2,2736.28,1849.15,1386.73,500.9,666.8,194.61,NC
38001,ND-Adams County,881,7781.05,3203.35,1436.68,3073.01,,,126.34,ND
38003,ND-Barnes County,1697,8656.88,4038.98,1696.0,2365.0,166.2,256.7,173.44,ND
38005,ND-Benson County,642,9103.54,4517.85,1892.75,2188.68,90.09,,214.0,ND
38007,ND-Billings County,63,4868.34,,1462.61,1339.11,,,28.0,ND
38009,ND-Bottineau County,1284,7252.74,3479.25,1133.21,2492.87,,,121.56,ND
38011,ND-Bowman County,580,7816.55,3370.02,1171.72,3226.69,,,127.61,ND
38013,ND-Burke County,402,8861.25,4437.3,1173.48,3114.32,,,159.34,ND
38015,ND-Burleigh County,8959,7842.35,3166.9,2279.75,2059.19,114.42,74.14,184.62,ND
38017,ND-Cass County,11606,8014.48,3263.45,1633.08,2609.95,115.41,256.55,184.1,ND
38019,ND-Cavalier County,766,7713.9,3222.81,1371.8,2915.73,40.05,,166.26,ND
38021,ND-Dickey County,877,9547.09,4629.54,1637.2,2931.49,83.56,153.2,213.76,ND
38023,ND-Divide County,441,9942.18,6003.72,1092.27,2889.77,,,58.52,ND
38025,ND-Dunn County,371,7267.17,3613.56,1681.11,1698.0,,,149.01,ND
38027,ND-Eddy County,474,8879.63,4524.37,1505.45,2582.61,102.98,,219.72,ND
38029,ND-Emmons County,604,8212.55,3396.27,1759.19,2836.27,66.37,,237.09,ND
38031,ND-Foster County,575,7494.6,3198.6,1190.31,2950.06,86.71,,192.17,ND
38033,ND-Golden Valley County,330,8581.06,4543.4,1893.23,2116.32,,,139.22,ND
38035,ND-Grand Forks County,5517,8651.53,3773.26,1732.02,2718.93,103.09,119.77,252.39,ND
38037,ND-Grant County,415,9539.83,4457.41,2349.85,2462.46,54.73,,102.55,ND
38039,ND-Griggs County,466,8035.83,3163.82,1516.3,3004.85,59.29,183.24,235.05,ND
38041,ND-Hettinger County,480,7678.73,3195.5,1518.49,2858.8,,,141.14,ND
38043,ND-Kidder County,287,6398.0,2913.98,1710.76,1613.31,,,138.82,ND
38045,ND-LaMoure County,694,7896.8,3487.99,1632.64,2417.86,140.27,83.69,232.26,ND
38047,ND-Logan County,603,7278.94,3132.99,1623.52,2412.79,69.89,,200.08,ND
38049,ND-McHenry County,878,8357.06,3884.94,1455.32,2771.67,73.35,,146.06,ND
38051,ND-McIntosh County,328,9319.61,4865.59,1493.66,2924.5,,,114.91,ND
